Organic,1000000,0,1.314217334097858
Organic,1000000,1,1.336564348810681
Organic,1000000,2,1.2932963652904852
Organic,1000000,3,1.3052206144876937
Organic,1000000,4,1.274428791485097
Line,1000000,0,1.1365790600680739
Line,1000000,1,1.1343832926150261
Line,1000000,2,1.1248548754491474
Line,1000000,3,1.1360390578752861
Line,1000000,4,1.1368476241844852
Hex,1000000,0,1.2402587592392231
Hex,1000000,1,1.2426877199333437
Hex,1000000,2,1.2383912578111913
Hex,1000000,3,1.2365249373180787
Hex,1000000,4,1.2382755632011249
Grid,1000000,0,1.2947004996758564
Grid,1000000,1,1.299099516652126
Grid,1000000,2,1.2953904989084297
Grid,1000000,3,1.2964031568685952
Grid,1000000,4,1.2960039879353447
Organic,1000000,5,1.2924412155500906
Organic,1000000,6,1.3584103034264627
Organic,1000000,7,1.2955519300341793
Organic,1000000,8,1.2708706335021631
Organic,1000000,9,1.254186191800458
Line,1000000,5,1.1335228987571313
Line,1000000,6,1.13565042672777
Line,1000000,7,1.134177458341358
Line,1000000,8,1.1412873876384282
Line,1000000,9,1.132135149825491
Hex,1000000,5,1.2365288746876306
Hex,1000000,6,1.2365827272863597
Hex,1000000,7,1.2275370868194737
Hex,1000000,8,1.2361409575127627
Hex,1000000,9,1.244974348288792
Grid,1000000,5,1.2959057239742182
Grid,1000000,6,1.2958870082557417
Grid,1000000,7,1.2973933447778623
Grid,1000000,8,1.2944728568991075
Grid,1000000,9,1.2933317924761378
